label,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node
717,28105.799197,44624.219669,-222.334308,0.000000000,0.000000000,-0.996324433,-0.085659939,0,0,0,0,1,-1
718,28105.348609,44624.295909,-222.332860,0.000000000,0.000000000,-0.991381102,-0.131009581,0,0,0,0,1,-1
719,28101.409275,44625.337500,-222.322834,0.000000000,0.000000000,-0.985636669,-0.168879711,0,0,0,0,1,-1
720,28098.154170,44626.470033,-222.316459,0.000000000,0.000000000,-0.996306355,-0.085869937,0,0,0,0,1,-1
721,28097.126830,44626.644304,-222.313162,0.000000000,0.000000000,-0.994419273,-0.105500278,0,0,0,0,1,-1
722,28094.684327,44627.158052,-222.306021,0.000000000,0.000000000,-0.996868283,-0.079079877,0,0,0,0,1,-1
723,28092.449513,44627.506022,-222.298632,0.000000000,0.000000000,-0.997556571,0.069863349,0,0,0,0,1,-1
724,28089.046489,44627.018097,-222.280236,0.000000000,0.000000000,-0.986200105,-0.165557701,0,0,0,0,1,-1
725,28084.493062,44628.568155,-222.271088,0.000000000,0.000000000,-0.993782268,-0.111340937,0,0,0,0,1,-1
726,28081.888225,44629.147966,-222.263702,0.000000000,0.000000000,-0.996895375,0.078737606,0,0,0,0,1,-1
727,28078.314357,44628.570735,-222.243934,0.000000000,0.000000000,-0.995448989,-0.095295910,0,0,0,0,1,-1
728,28075.024864,44629.192759,-222.233836,0.000000000,0.000000000,-0.991893284,-0.127073654,0,0,0,0,1,-1
729,28074.853594,44629.236599,-222.233391,0.000000000,0.000000000,-0.993262925,-0.115882536,0,0,0,0,1,-1
730,28074.240672,44629.378900,-222.231695,0.000000000,0.000000000,-0.998874536,-0.047430597,0,0,0,0,1,-1
731,28074.006426,44629.400348,-222.230816,0.000000000,0.000000000,-0.999815761,-0.019194877,0,0,0,0,1,-1
732,28069.943882,44629.542800,-222.213956,0.000000000,0.000000000,-0.993728475,-0.111820022,0,0,0,0,1,-1
733,28067.888849,44630.002305,-222.208148,0.000000000,0.000000000,-0.999943514,-0.010628646,0,0,0,0,1,-1
734,28065.267706,44630.049469,-222.196958,0.000000000,0.000000000,-0.986838226,-0.161710591,0,0,0,0,1,-1
735,28062.319334,44631.027647,-222.190867,0.000000000,0.000000000,-0.997250536,0.074103773,0,0,0,0,1,-1
736,28060.455825,44630.744340,-222.180689,0.000000000,0.000000000,-0.999668336,-0.025753020,0,0,0,0,1,-1
737,28059.591034,44630.785981,-222.177181,0.000000000,0.000000000,-0.986055246,0.166418303,0,0,0,0,1,-1
738,28055.938343,44629.509472,-222.152169,0.000000000,0.000000000,-0.903150799,0.429323462,0,0,0,0,1,-1
739,28053.498098,44626.505858,-222.120362,0.000000000,0.000000000,-0.781674699,0.623686352,0,0,0,0,1,-1
740,28052.592268,44622.486292,-222.088166,0.000000000,0.000000000,-0.803601710,0.595167448,0,0,0,0,1,-1
741,28051.415809,44618.599019,-222.055714,0.000000000,0.000000000,-0.753561448,0.657377475,0,0,0,0,1,-1
742,28050.887978,44614.669419,-222.025816,0.000000000,0.000000000,-0.752712839,0.658348982,0,0,0,0,1,-1
743,28050.316427,44610.329134,-221.992846,0.000000000,0.000000000,-0.733561718,0.679622841,0,0,0,0,1,-1
744,28050.014332,44606.222716,-221.962704,0.000000000,0.000000000,-0.734059521,0.679085134,0,0,0,0,1,-1
745,28049.711989,44602.193969,-221.933109,0.000000000,0.000000000,-0.731378055,0.681972243,0,0,0,0,1,-1
746,28049.428299,44597.965555,-221.902197,0.000000000,0.000000000,-0.717860613,0.696186857,0,0,0,0,1,-1
747,28049.315310,44593.870833,-221.872976,0.000000000,0.000000000,-0.641311729,0.767280435,0,0,0,0,1,-1
748,28050.094421,44589.645789,-221.846763,0.000000000,0.000000000,-0.721579236,0.692331861,0,0,0,0,1,-1
749,28049.936470,44585.528732,-221.817193,0.000000000,0.000000000,-0.738534757,0.674215405,0,0,0,0,1,-1
750,28049.571398,44581.399923,-221.786633,0.000000000,0.000000000,-0.752486716,0.658607426,0,0,0,0,1,-1
751,28049.008709,44577.104050,-221.754037,0.000000000,0.000000000,-0.740659832,0.671880208,0,0,0,0,1,-1
752,28048.634061,44573.152744,-221.724686,0.000000000,0.000000000,-0.772595162,0.634898981,0,0,0,0,1,-1
753,28047.854248,44569.155771,-221.693237,0.000000000,0.000000000,-0.772595162,0.634898981,0,0,0,0,1,-1
